Frequency Set (GHz)	THz Photocurrent (nA)	Delay Length (mm)	Frequency Act (GHz)	(Frequency corr. smooth (GHz))	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Offset Fit	Amplitude FFT	Phase FFT	Frequency FFT	Offset FFT	Timestamp (s)
289.400	-0.006	0.000	289.030	288.972	12.662	2.362	1.969	-1.802	0.000	5.433	1.969	898524.911	1740149781.682
289.600	-0.015	0.000	289.227	289.170	12.062	2.818	1.971	-1.230	0.000	2.805	1.971	58118.080	1740149781.988
289.800	0.011	0.000	289.426	289.372	18.982	3.847	1.972	-0.719	0.000	3.839	1.972	18464.934	1740149782.287
290.000	0.011	0.000	289.581	289.542	14.241	4.820	1.973	-0.035	0.000	4.799	1.973	1026233.126	1740149782.544
290.200	0.030	0.000	289.776	289.722	17.410	5.397	1.975	0.567	0.000	5.378	1.975	1199839.357	1740149782.812
290.400	0.011	0.000	289.993	289.927	16.614	0.437	1.976	0.775	0.000	3.595	1.976	102937.183	1740149783.132
290.600	-0.015	0.000	290.207	290.148	13.047	1.274	1.977	-0.511	0.000	4.440	1.977	298784.195	1740149783.457
290.800	-0.014	0.000	290.408	290.356	12.078	2.415	1.979	-0.873	0.000	5.603	1.979	13067.121	1740149783.761
291.000	0.086	0.000	290.622	290.561	8.395	3.150	1.980	-0.994	0.000	3.151	1.980	192214.275	1740149784.055
291.200	-0.028	0.000	290.835	290.768	7.884	3.696	1.982	-0.009	0.000	3.690	1.982	322791.252	1740149784.383
291.400	-0.028	0.000	291.028	290.970	8.272	4.496	1.983	0.604	0.000	4.485	1.983	287451.204	1740149784.713
291.600	0.035	0.000	291.227	291.174	7.081	5.223	1.984	-0.043	0.000	5.191	1.984	638480.335	1740149785.016
291.800	0.086	0.000	291.429	291.371	8.424	5.420	1.986	0.585	0.000	5.407	1.986	6868.705	1740149785.331
292.000	0.051	0.000	291.626	291.569	16.334	0.059	1.987	1.406	0.000	3.339	1.987	122386.110	1740149785.621
292.200	-0.035	0.000	291.838	291.773	18.967	1.214	1.988	0.069	0.000	4.498	1.988	59020.935	1740149785.952
292.400	0.000	0.000	292.019	291.969	23.093	2.107	1.990	-0.711	0.000	5.411	1.990	1515811.961	1740149786.247
292.600	-0.024	0.000	292.182	292.140	25.173	3.180	1.991	-1.283	0.000	3.178	1.991	937980.116	1740149786.490
292.800	0.010	0.000	292.417	292.341	20.984	4.113	1.992	0.109	0.000	4.088	1.992	334645.817	1740149786.817
293.000	0.004	0.000	292.618	292.555	23.338	5.149	1.994	1.555	0.000	5.125	1.994	9000.346	1740149787.135
293.200	-0.031	0.000	292.828	292.765	21.658	6.183	1.995	1.267	0.000	3.279	1.995	330085.450	1740149787.456
293.400	0.031	0.000	293.026	292.968	18.926	0.784	1.997	1.210	0.000	4.162	1.997	1125171.704	1740149787.759
293.600	-0.042	0.000	293.228	293.168	20.336	1.560	1.998	-0.567	0.000	4.950	1.998	82953.094	1740149788.064
293.800	0.088	0.000	293.434	293.377	22.772	2.590	1.999	-1.118	0.000	6.006	1.999	1327626.638	1740149788.378
294.000	0.008	0.000	293.586	293.545	21.549	3.376	2.001	-1.408	0.000	3.367	2.001	222.778	1740149788.642
294.200	-0.092	0.000	293.803	293.743	21.754	4.410	2.002	-0.334	0.000	4.386	2.002	967047.187	1740149788.937
294.400	-0.002	0.000	294.013	293.953	16.784	5.404	2.003	0.306	0.000	5.391	2.003	1760425.385	1740149789.252
294.600	-0.042	0.000	294.174	294.131	16.677	6.066	2.005	1.315	0.000	3.270	2.005	244.543	1740149789.507
294.800	0.016	0.000	294.396	294.332	15.655	0.726	2.006	0.195	0.000	4.206	2.006	282632.252	1740149789.817
295.000	0.026	0.000	294.610	294.554	15.590	1.698	2.007	-0.453	0.000	5.199	2.007	85979.292	1740149790.116
295.200	0.017	0.000	294.775	294.730	11.455	2.493	2.009	-1.255	0.000	6.015	2.009	275016.108	1740149790.387
295.400	0.002	0.000	294.997	294.933	13.724	2.979	2.010	-1.310	0.000	2.979	2.010	126013.113	1740149790.708
295.600	-0.008	0.000	295.211	295.151	16.685	4.056	2.011	-0.295	0.000	4.033	2.011	1527.564	1740149790.997
295.800	0.013	0.000	295.374	295.332	15.544	4.961	2.013	1.635	0.000	4.940	2.013	1218428.811	1740149791.282
296.000	0.012	0.000	295.590	295.537	15.247	5.837	2.014	0.677	0.000	5.830	2.014	782270.321	1740149791.593
296.200	0.027	0.000	295.801	295.748	13.204	0.443	2.016	0.197	0.000	4.026	2.016	375355.329	1740149791.879
296.400	0.021	0.000	296.029	295.958	13.816	1.156	2.017	-0.090	0.000	4.756	2.017	9307.278	1740149792.200
296.600	0.031	0.000	296.219	296.161	15.419	2.023	2.018	-0.354	0.000	5.644	2.018	888310.050	1740149792.513
296.800	-0.026	0.000	296.419	296.362	17.481	2.823	2.020	-0.821	0.000	2.818	2.020	563598.883	1740149792.826
297.000	-0.013	0.000	296.624	296.568	20.649	3.926	2.021	-0.350	0.000	3.901	2.021	8123.131	1740149793.133
297.200	-0.009	0.000	296.828	296.769	18.663	4.897	2.022	0.836	0.000	4.878	2.022	29464.278	1740149793.443
297.400	0.035	0.000	297.033	296.971	20.620	5.909	2.024	1.098	0.000	5.907	2.024	506233.319	1740149793.761
297.600	0.047	0.000	297.227	297.170	18.029	0.654	2.025	0.249	0.000	4.349	2.025	217227.724	1740149794.067
297.800	-0.032	0.000	297.429	297.367	14.510	1.481	2.026	-0.512	0.000	5.189	2.026	14597.066	1740149794.390
298.000	-0.015	0.000	297.627	297.571	13.888	2.293	2.028	-0.068	0.000	6.027	2.028	1996801.014	1740149794.679
298.200	-0.007	0.000	297.831	297.770	11.255	3.050	2.029	-0.725	0.000	3.052	2.029	48751.073	1740149794.997
298.400	0.020	0.000	298.048	297.978	13.795	3.556	2.031	-0.508	0.000	3.540	2.031	28899.456	1740149795.327
298.600	0.009	0.000	298.228	298.170	21.674	4.619	2.032	0.483	0.000	4.586	2.032	60637.207	1740149795.643
298.800	0.021	0.000	298.430	298.373	19.016	5.842	2.033	0.553	0.000	5.841	2.033	1631266.132	1740149795.948
299.000	-0.017	0.000	298.620	298.566	16.733	0.334	2.035	0.875	0.000	4.152	2.035	69504.033	1740149796.232
299.200	-0.055	0.000	298.832	298.766	15.997	1.544	2.036	-0.586	0.000	5.357	2.036	28936.051	1740149796.557
299.400	-0.022	0.000	299.031	298.968	8.556	2.393	2.037	-0.652	0.000	6.234	2.037	7686.005	1740149796.883
299.600	0.057	0.000	299.201	299.159	9.032	2.628	2.039	-0.554	0.000	0.210	2.039	6037.257	1740149797.157
299.800	0.010	0.000	299.404	299.349	11.540	3.447	2.040	-0.018	0.000	3.436	2.040	515359.954	1740149797.445
300.000	-0.018	0.000	299.625	299.558	9.307	4.387	2.041	-0.043	0.000	4.353	2.041	14878.890	1740149797.772
300.200	0.028	0.000	299.825	299.765	10.764	4.736	2.043	-0.043	0.000	4.706	2.043	216204.795	1740149798.086
300.400	0.017	0.000	300.030	299.969	17.003	5.600	2.044	0.869	0.000	5.590	2.044	246544.544	1740149798.411
300.600	0.029	0.000	300.223	300.168	21.554	0.322	2.045	0.271	0.000	4.256	2.045	1191094.191	1740149798.711
300.800	-0.007	0.000	300.432	300.370	28.821	1.359	2.047	-0.365	0.000	5.284	2.047	76470.821	1740149799.024
301.000	0.018	0.000	300.626	300.572	34.944	2.669	2.048	-1.758	0.000	0.353	2.048	997626.287	1740149799.327
301.200	0.029	0.000	300.831	300.769	24.154	3.848	2.050	-0.333	0.000	3.819	2.050	135065.471	1740149799.666
301.400	0.015	0.000	301.022	300.971	23.823	4.677	2.051	0.689	0.000	4.649	2.051	718.420	1740149799.970
301.600	-0.004	0.000	301.227	301.170	20.203	5.795	2.052	1.381	0.000	5.793	2.052	5868.096	1740149800.289
301.800	0.048	0.000	301.411	301.364	15.953	0.268	2.054	-0.374	0.000	4.297	2.054	3227263.864	1740149800.559
302.000	-0.058	0.000	301.580	301.535	15.928	0.958	2.055	0.783	0.000	4.979	2.055	859379.921	1740149800.831
302.200	-0.044	0.000	301.802	301.737	12.946	2.006	2.056	-0.066	0.000	6.052	2.056	585533.523	1740149801.152
302.400	0.002	0.000	302.017	301.958	10.942	2.505	2.058	-0.095	0.000	0.296	2.058	780925.232	1740149801.459
302.600	0.009	0.000	302.222	302.164	15.151	3.281	2.059	-0.355	0.000	3.275	2.059	523068.276	1740149801.758
302.800	-0.018	0.000	302.378	302.337	15.915	4.140	2.060	-0.082	0.000	4.108	2.060	3030.350	1740149802.036
303.000	-0.032	0.000	302.596	302.538	17.555	5.041	2.062	1.267	0.000	5.019	2.062	289823.510	1740149802.325
303.200	0.035	0.000	302.808	302.747	17.469	0.057	2.063	0.350	0.000	4.186	2.063	854591.476	1740149802.648
303.400	-0.010	0.000	303.034	302.964	11.971	0.997	2.065	-0.217	0.000	5.120	2.065	36736.117	1740149802.971
303.600	-0.001	0.000	303.222	303.165	9.167	1.578	2.066	-0.357	0.000	5.731	2.066	11462.055	1740149803.279
303.800	0.027	0.000	303.420	303.364	11.640	1.927	2.067	-0.634	0.000	6.082	2.067	2137.087	1740149803.586
304.000	-0.015	0.000	303.626	303.567	17.973	2.880	2.069	-0.233	0.000	2.869	2.069	1638784.334	1740149803.884
304.200	-0.034	0.000	303.834	303.773	21.741	4.009	2.070	-0.028	0.000	3.977	2.070	64076.048	1740149804.212
304.400	-0.011	0.000	304.028	303.969	22.045	5.102	2.071	0.797	0.000	5.084	2.071	132757.634	1740149804.522
304.600	0.036	0.000	304.230	304.170	20.280	6.001	2.073	0.578	0.000	3.951	2.073	904190.733	1740149804.834
304.800	0.002	0.000	304.429	304.368	21.494	0.759	2.074	0.264	0.000	4.994	2.074	2276.866	1740149805.152
305.000	0.051	0.000	304.629	304.569	16.687	1.756	2.075	-0.289	0.000	6.013	2.075	329778.178	1740149805.454
305.200	-0.038	0.000	304.828	304.774	17.343	2.474	2.077	-0.384	0.000	0.471	2.077	815158.097	1740149805.766
305.400	-0.001	0.000	304.987	304.945	16.672	3.319	2.078	0.001	0.000	3.307	2.078	1232699.087	1740149806.022
305.600	0.044	0.000	305.203	305.139	15.233	4.186	2.080	0.200	0.000	4.156	2.080	99204.644	1740149806.343
305.800	-0.083	0.000	305.417	305.356	16.087	5.081	2.081	0.125	0.000	5.058	2.081	1032928.271	1740149806.649
306.000	-0.045	0.000	305.631	305.563	14.876	6.110	2.082	0.111	0.000	4.173	2.082	1440130.401	1740149806.978
306.200	0.028	0.000	305.828	305.769	13.838	0.592	2.084	0.736	0.000	4.944	2.084	179544.753	1740149807.291
306.400	0.036	0.000	306.029	305.972	13.381	1.513	2.085	-0.335	0.000	5.870	2.085	4864.073	1740149807.593
306.600	0.005	0.000	306.227	306.166	12.699	2.256	2.086	-0.262	0.000	0.353	2.086	444116.977	1740149807.897
306.800	0.025	0.000	306.397	306.354	13.271	2.993	2.088	-0.388	0.000	2.981	2.088	333469.551	1740149808.179
307.000	0.028	0.000	306.605	306.544	15.134	3.767	2.089	-0.099	0.000	3.739	2.089	62449.521	1740149808.488
307.200	-0.007	0.000	306.818	306.757	18.803	4.824	2.090	0.053	0.000	4.797	2.090	930724.295	1740149808.812
307.400	-0.009	0.000	307.022	306.964	16.226	5.920	2.092	-0.296	0.000	5.904	2.092	2975515.898	1740149809.096
307.600	0.003	0.000	307.230	307.170	15.124	0.624	2.093	-0.248	0.000	5.080	2.093	918389.676	1740149809.421
307.800	-0.018	0.000	307.427	307.367	12.146	1.496	2.094	-0.307	0.000	5.954	2.094	7.748	1740149809.732
308.000	-0.031	0.000	307.635	307.569	12.852	2.155	2.096	-0.228	0.000	0.354	2.096	654362.401	1740149810.050
308.200	-0.027	0.000	307.832	307.769	13.022	3.105	2.097	-0.328	0.000	3.089	2.097	306745.419	1740149810.369
308.400	0.021	0.000	308.028	307.972	12.730	4.042	2.099	-0.223	0.000	4.013	2.099	37748.287	1740149810.656
308.600	0.046	0.000	308.231	308.171	10.227	4.922	2.100	0.041	0.000	4.910	2.100	213259.683	1740149810.985
308.800	-0.064	0.000	308.437	308.374	9.042	5.546	2.101	0.241	0.000	5.528	2.101	167801.879	1740149811.312
309.000	-0.029	0.000	308.630	308.573	10.821	6.088	2.103	-0.491	0.000	4.372	2.103	2310538.702	1740149811.619
309.200	0.005	0.000	308.826	308.770	14.131	0.684	2.104	0.795	0.000	5.268	2.104	452058.440	1740149811.937
309.400	-0.027	0.000	309.027	308.970	17.580	1.588	2.105	-0.030	0.000	6.169	2.105	536724.762	1740149812.222
309.600	0.026	0.000	309.240	309.172	18.646	2.721	2.107	-0.454	0.000	1.044	2.107	573016.400	1740149812.547
309.800	-0.002	0.000	309.395	309.351	19.775	3.665	2.108	0.301	0.000	3.650	2.108	2104586.287	1740149812.818
310.000	0.003	0.000	309.611	309.548	17.496	4.672	2.109	0.256	0.000	4.649	2.109	98858.898	1740149813.138
310.200	-0.008	0.000	309.807	309.754	14.969	5.597	2.111	-0.082	0.000	5.585	2.111	1658673.201	1740149813.416
310.400	-0.027	0.000	310.024	309.955	12.780	0.202	2.112	0.082	0.000	4.869	2.112	393214.278	1740149813.746
310.600	-0.002	0.000	310.217	310.159	13.760	0.856	2.114	-0.276	0.000	5.539	2.114	356423.021	1740149814.054
310.800	-0.018	0.000	310.429	310.367	17.380	1.942	2.115	-0.128	0.000	0.356	2.115	767031.640	1740149814.378
311.000	0.024	0.000	310.624	310.569	11.525	3.021	2.116	0.255	0.000	3.008	2.116	1327203.560	1740149814.671
311.200	0.020	0.000	310.827	310.769	14.026	3.516	2.118	-0.138	0.000	3.496	2.118	141839.783	1740149814.996
311.400	-0.038	0.000	311.040	310.977	16.107	4.850	2.119	-0.201	0.000	4.828	2.119	1036473.798	1740149815.325
311.600	0.030	0.000	311.217	311.167	10.911	5.696	2.120	-0.472	0.000	5.675	2.120	2392700.416	1740149815.613
311.800	0.022	0.000	311.423	311.364	10.512	0.041	2.122	-0.315	0.000	4.810	2.122	865224.749	1740149815.935
312.000	0.001	0.000	311.620	311.566	11.291	0.988	2.123	-0.364	0.000	5.771	2.123	263959.137	1740149816.220
312.200	0.015	0.000	311.783	311.742	8.436	1.642	2.124	-0.061	0.000	0.163	2.124	66360.609	1740149816.491
312.400	-0.016	0.000	312.004	311.941	10.372	2.219	2.126	0.083	0.000	0.757	2.126	708355.038	1740149816.815
312.600	0.021	0.000	312.207	312.152	13.850	3.263	2.127	0.779	0.000	3.242	2.127	3422083.394	1740149817.097
312.800	0.014	0.000	312.378	312.335	12.354	4.154	2.129	-0.390	0.000	4.129	2.129	506326.037	1740149817.375
313.000	0.032	0.000	312.601	312.538	13.606	4.975	2.130	-0.514	0.000	4.949	2.130	1854266.519	1740149817.702
313.200	-0.002	0.000	312.808	312.753	13.645	6.134	2.131	-0.324	0.000	4.745	2.131	1560472.963	1740149817.987
313.400	-0.045	0.000	313.015	312.955	12.028	0.634	2.133	-0.841	0.000	5.533	2.133	2174554.102	1740149818.302
313.600	-0.016	0.000	313.233	313.165	15.018	1.623	2.134	0.133	0.000	0.247	2.134	593208.575	1740149818.627
313.800	0.040	0.000	313.427	313.368	12.157	2.811	2.135	0.259	0.000	2.796	2.135	1425219.166	1740149818.938
314.000	-0.066	0.000	313.622	313.567	9.321	3.379	2.137	0.696	0.000	3.356	2.137	2147205.571	1740149819.248
314.200	-0.017	0.000	313.827	313.770	11.539	4.129	2.138	0.274	0.000	4.113	2.138	105781.087	1740149819.539
314.400	0.028	0.000	314.028	313.970	12.036	5.125	2.139	-0.754	0.000	5.104	2.139	2796219.015	1740149819.861
314.600	0.071	0.000	314.240	314.177	11.877	6.202	2.141	-0.477	0.000	4.913	2.141	1593615.374	1740149820.186
314.800	0.006	0.000	314.428	314.373	9.476	0.736	2.142	-0.181	0.000	5.739	2.142	118394.590	1740149820.496
315.000	0.021	0.000	314.627	314.570	8.797	1.406	2.143	-0.556	0.000	0.147	2.143	405047.564	1740149820.808
315.200	0.007	0.000	314.834	314.774	9.695	2.162	2.145	0.126	0.000	0.917	2.145	588431.060	1740149821.144
315.400	0.011	0.000	315.029	314.977	12.317	3.027	2.146	-0.180	0.000	2.996	2.146	41376.026	1740149821.432
315.600	0.023	0.000	315.234	315.172	13.585	4.065	2.148	0.321	0.000	4.037	2.148	242195.667	1740149821.751
315.800	-0.022	0.000	315.430	315.371	12.623	4.983	2.149	-0.302	0.000	4.965	2.149	927753.340	1740149822.062
316.000	0.043	0.000	315.629	315.570	14.159	5.931	2.150	-0.922	0.000	4.743	2.150	3771468.460	1740149822.378
316.200	-0.008	0.000	315.795	315.753	13.727	0.703	2.152	-0.513	0.000	5.800	2.152	796120.387	1740149822.622
316.400	0.014	0.000	315.987	315.930	9.518	1.604	2.153	-0.158	0.000	0.442	2.153	504.760	1740149822.928
316.600	-0.032	0.000	316.192	316.140	7.036	2.299	2.154	0.388	0.000	1.153	2.154	685618.213	1740149823.226
316.800	-0.007	0.000	316.406	316.346	7.049	2.844	2.156	0.709	0.000	2.831	2.156	1912828.487	1740149823.522
317.000	-0.019	0.000	316.620	316.558	8.640	3.804	2.157	-0.185	0.000	3.784	2.157	94394.419	1740149823.849
317.200	-0.000	0.000	316.820	316.762	8.326	4.594	2.158	-0.240	0.000	4.569	2.158	232093.493	1740149824.165
317.400	0.040	0.000	317.021	316.966	9.536	5.350	2.160	-0.046	0.000	5.347	2.160	108828.162	1740149824.473
317.600	0.047	0.000	317.230	317.169	10.703	6.208	2.161	-0.322	0.000	5.141	2.161	563299.028	1740149824.777
317.800	0.003	0.000	317.399	317.354	12.013	0.788	2.163	0.483	0.000	5.995	2.163	436649.262	1740149825.045
318.000	-0.019	0.000	317.610	317.544	16.361	1.752	2.164	0.268	0.000	0.714	2.164	692188.783	1740149825.365
318.200	0.034	0.000	317.822	317.759	15.567	2.904	2.165	0.658	0.000	2.886	2.165	1866532.150	1740149825.682
318.400	-0.026	0.000	318.021	317.963	15.870	4.109	2.167	0.705	0.000	4.080	2.167	857142.676	1740149825.977
318.600	0.061	0.000	318.221	318.162	10.641	5.080	2.168	-0.499	0.000	5.060	2.168	964715.014	1740149826.289
318.800	0.025	0.000	318.445	318.374	9.376	6.009	2.169	-0.412	0.000	5.033	2.169	996325.535	1740149826.627
319.000	0.011	0.000	318.634	318.579	7.932	0.407	2.171	-0.821	0.000	5.717	2.171	1835962.658	1740149826.936
319.200	-0.008	0.000	318.801	318.758	8.454	1.052	2.172	-0.928	0.000	0.092	2.172	1436199.268	1740149827.210
319.400	-0.014	0.000	319.012	318.951	9.570	1.917	2.173	0.006	0.000	0.984	2.173	66938.008	1740149827.511
319.600	0.017	0.000	319.236	319.162	9.531	2.991	2.175	-0.527	0.000	2.983	2.175	260726.909	1740149827.840
319.800	-0.004	0.000	319.423	319.364	8.595	3.867	2.176	0.135	0.000	3.855	2.176	237536.078	1740149828.162
320.000	0.019	0.000	319.628	319.572	8.272	4.772	2.178	-0.419	0.000	4.771	2.178	632310.870	1740149828.462
320.200	0.010	0.000	319.827	319.767	6.178	5.830	2.179	-0.040	0.000	5.809	2.179	82515.670	1740149828.767
320.400	-0.019	0.000	320.025	319.968	4.958	6.203	2.180	-0.127	0.000	5.344	2.180	56166.072	1740149829.080
320.600	-0.010	0.000	320.240	320.177	6.006	0.638	2.182	-0.172	0.000	6.065	2.182	75184.816	1740149829.401
320.800	0.007	0.000	320.431	320.372	6.801	1.437	2.183	-0.314	0.000	0.617	2.183	280924.902	1740149829.717
321.000	0.003	0.000	320.629	320.573	7.841	2.209	2.184	0.790	0.000	1.406	2.184	1847127.515	1740149830.030
321.200	-0.010	0.000	320.826	320.768	8.174	3.025	2.186	0.449	0.000	2.990	2.186	548034.568	1740149830.339
321.400	0.029	0.000	321.027	320.970	11.403	4.082	2.187	-0.171	0.000	4.059	2.187	80322.297	1740149830.637
321.600	-0.018	0.000	321.244	321.175	10.634	5.126	2.188	0.320	0.000	5.111	2.188	78264.234	1740149830.972
321.800	0.013	0.000	321.431	321.375	9.960	6.257	2.190	-0.395	0.000	5.504	2.190	630236.436	1740149831.292
322.000	-0.030	0.000	321.623	321.571	7.730	0.840	2.191	-0.604	0.000	0.096	2.191	524956.648	1740149831.603
322.200	0.033	0.000	321.821	321.769	8.098	1.347	2.192	-0.029	0.000	0.627	2.192	29122.511	1740149831.882
322.400	-0.017	0.000	322.030	321.969	7.780	2.587	2.194	0.568	0.000	1.893	2.194	996996.070	1740149832.208
322.600	0.040	0.000	322.234	322.175	5.939	3.062	2.195	0.540	0.000	3.035	2.195	756097.639	1740149832.516
322.800	0.013	0.000	322.387	322.345	8.197	3.694	2.197	0.601	0.000	3.657	2.197	814361.681	1740149832.763
323.000	-0.060	0.000	322.564	322.518	8.004	4.698	2.198	-0.146	0.000	4.680	2.198	128259.197	1740149833.032
323.200	-0.002	0.000	322.792	322.725	8.829	5.472	2.199	-0.753	0.000	5.470	2.199	1426304.278	1740149833.363
323.400	0.028	0.000	322.989	322.938	9.770	0.203	2.201	-1.428	0.000	5.850	2.201	4699390.051	1740149833.628
323.600	0.035	0.000	323.181	323.132	7.420	1.156	2.202	0.809	0.000	0.528	2.202	1428428.488	1740149833.914
323.800	-0.031	0.000	323.395	323.334	7.384	1.764	2.203	-0.004	0.000	1.165	2.203	17276.480	1740149834.227
324.000	0.013	0.000	323.614	323.553	11.301	2.648	2.205	1.130	0.000	2.067	2.205	3350573.878	1740149834.538
324.200	-0.025	0.000	323.816	323.758	11.385	3.776	2.206	1.175	0.000	3.751	2.206	2710800.229	1740149834.827
324.400	-0.005	0.000	324.024	323.964	11.939	4.924	2.207	-1.085	0.000	4.913	2.207	3007313.544	1740149835.149
324.600	0.018	0.000	324.234	324.167	10.922	6.105	2.209	-0.751	0.000	5.570	2.209	1164801.961	1740149835.472
324.800	0.023	0.000	324.429	324.370	7.523	0.969	2.210	-0.714	0.000	0.450	2.210	1009204.742	1740149835.781
325.000	-0.012	0.000	324.632	324.569	2.843	1.339	2.212	0.431	0.000	0.836	2.212	437703.729	1740149836.098
325.200	0.004	0.000	324.798	324.755	4.343	1.395	2.213	-0.039	0.000	0.911	2.213	39.535	1740149836.341
325.400	0.021	0.000	324.970	324.922	7.234	2.083	2.214	0.712	0.000	1.624	2.214	889523.551	1740149836.613
325.600	0.007	0.000	325.198	325.132	9.458	3.152	2.216	0.481	0.000	3.134	2.216	454576.844	1740149836.916
325.800	0.019	0.000	325.409	325.347	11.207	4.398	2.217	0.277	0.000	4.377	2.217	76672.057	1740149837.237
326.000	-0.026	0.000	325.630	325.563	9.929	5.590	2.218	0.001	0.000	5.574	2.218	11723.608	1740149837.552
326.200	0.012	0.000	325.822	325.761	8.665	0.184	2.220	-0.473	0.000	6.046	2.220	181026.274	1740149837.862
326.400	0.069	0.000	326.024	325.965	8.276	1.146	2.221	-0.106	0.000	0.745	2.221	3968.776	1740149838.176
326.600	0.024	0.000	326.228	326.168	6.538	2.061	2.222	-0.009	0.000	1.691	2.222	24823.190	1740149838.493
326.800	-0.020	0.000	326.435	326.382	5.718	2.684	2.224	1.093	0.000	2.310	2.224	2879595.147	1740149838.799
327.000	-0.009	0.000	326.626	326.565	8.450	3.461	2.225	0.907	0.000	3.431	2.225	1272194.152	1740149839.119
327.200	0.019	0.000	326.824	326.767	6.826	4.657	2.227	-0.349	0.000	4.649	2.227	164939.439	1740149839.432
327.400	0.011	0.000	327.025	326.968	6.746	5.256	2.228	0.108	0.000	5.249	2.228	6677.546	1740149839.731
327.600	-0.010	0.000	327.226	327.165	8.047	0.081	2.229	0.013	0.000	6.060	2.229	16699.953	1740149840.030
327.800	0.005	0.000	327.437	327.374	4.767	1.246	2.231	-0.484	0.000	0.929	2.231	384267.632	1740149840.366
328.000	-0.046	0.000	327.630	327.571	3.051	1.745	2.232	-0.067	0.000	1.500	2.232	58174.248	1740149840.670
328.200	0.015	0.000	327.793	327.749	4.793	2.117	2.233	0.462	0.000	1.849	2.233	749057.243	1740149840.954
328.400	-0.010	0.000	328.007	327.950	4.405	3.017	2.235	0.776	0.000	3.002	2.235	999841.635	1740149841.238
328.600	-0.011	0.000	328.225	328.155	4.797	3.810	2.236	0.055	0.000	3.782	2.236	8106.566	1740149841.571
328.800	-0.003	0.000	328.425	328.367	5.196	4.546	2.237	-1.077	0.000	4.522	2.237	2984578.290	1740149841.876
329.000	-0.005	0.000	328.626	328.566	6.214	5.427	2.239	-0.260	0.000	5.406	2.239	164618.609	1740149842.200
329.200	-0.043	0.000	328.823	328.769	6.528	0.107	2.240	-0.385	0.000	6.202	2.240	191440.249	1740149842.482
